Date,Commodity,Unit,Minimum,Maximum,Average
2023-05-20,Pear(Chinese),KG,300.0,320.0,310.0
2023-05-20,Chilli Green(Akbare),KG,300.0,350.0,325.0
2023-05-20,Drumstick,KG,60.0,70.0,65.0
2023-05-20,Green Peas,KG,120.0,140.0,130.0
2023-05-20,Brocauli,KG,70.0,80.0,75.0
2023-05-20,Cowpea(Short),KG,50.0,60.0,56.67
2023-05-20,Cow pea(Long),KG,30.0,40.0,35.0
2023-05-20,Brinjal Round,KG,50.0,60.0,55.0
2023-05-20,Brinjal Long,KG,20.0,30.0,25.0
2023-05-20,Raddish White(Hybrid),KG,25.0,30.0,27.5
2023-05-20,Raddish White(Local),KG,20.0,25.0,22.5
2023-05-20,Raddish Red,KG,50.0,60.0,56.67
2023-05-20,Cauli Local(Jyapu),KG,70.0,80.0,75.0
2023-05-20,Cauli Local,KG,60.0,70.0,65.0
2023-05-20,Cabbage(Local),KG,10.0,15.0,12.4
2023-05-20,Carrot(Local),KG,60.0,70.0,65.0
2023-05-20,Onion Dry (Indian),KG,35.0,36.0,35.5
2023-05-20,Potato White,KG,29.0,30.0,29.67
2023-05-20,Potato Red(Mude),KG,35.0,36.0,35.67
2023-05-20,Potato Red(Indian),KG,30.0,31.0,30.5
2023-05-20,Potato Red,KG,35.0,36.0,35.5
2023-05-20,Tomato Small(Terai),KG,40.0,50.0,45.0
2023-05-20,Tomato Small(Indian),KG,30.0,40.0,35.0
2023-05-20,Tomato Small(Tunnel),KG,50.0,60.0,55.0
2023-05-20,Tomato Small(Local),KG,30.0,40.0,35.0
2023-05-20,Tomato Big(Indian),KG,60.0,70.0,66.67
2023-05-20,French Bean(Local),KG,60.0,70.0,65.0
2023-05-20,French Bean(Hybrid),KG,60.0,70.0,65.0
2023-05-20,Tomato Big(Nepali),KG,50.0,60.0,55.0
2023-05-20,Soyabean Green,KG,100.0,110.0,105.0
2023-05-20,French Bean(Rajma),KG,90.0,100.0,96.67
2023-05-20,Neuro,KG,70.0,80.0,76.67
2023-05-20,Asparagus,KG,350.0,400.0,383.33
2023-05-20,Mushroom(Button),KG,250.0,300.0,275.0
2023-05-20,Mushroom(Kanya),KG,100.0,120.0,110.0
2023-05-20,Onion Green,KG,70.0,80.0,76.67
2023-05-20,Fenugreek Leaf,KG,110.0,120.0,116.67
2023-05-20,Mustard Leaf,KG,40.0,50.0,46.67
2023-05-20,Cress Leaf,KG,110.0,120.0,116.67
2023-05-20,Spinach Leaf,KG,110.0,120.0,116.67
2023-05-20,Brd Leaf Mustard,KG,40.0,50.0,45.0
2023-05-20,Okara,KG,50.0,60.0,55.0
2023-05-20,Sugarbeet,KG,70.0,80.0,75.0
2023-05-20,Squash(Round),KG,30.0,40.0,35.0
2023-05-20,Squash(Long),KG,30.0,40.0,35.0
2023-05-20,Pumpkin,KG,45.0,50.0,47.5
2023-05-20,Sponge Gourd,KG,60.0,70.0,66.67
2023-05-20,Smooth Gourd,KG,45.0,55.0,50.0
2023-05-20,Snake Gourd,KG,30.0,40.0,35.0
2023-05-20,Pointed Gourd(Terai),KG,80.0,90.0,86.67
2023-05-20,Pointed Gourd(Local),KG,80.0,90.0,86.67
2023-05-20,Bottle Gourd,KG,40.0,50.0,46.67
2023-05-20,Bitter Gourd,KG,30.0,40.0,35.0
2023-05-20,Turnip,KG,70.0,80.0,76.67
2023-05-21,Lime,KG,180.0,200.0,190.0
2023-05-21,Pomegranate,KG,250.0,280.0,265.0
2023-05-21,Mango(Maldah),KG,220.0,250.0,235.0
2023-05-21,Water Melon(Green),KG,40.0,45.0,42.33
2023-05-21,Grapes(Green),KG,200.0,220.0,210.0
2023-05-21,Grapes(Black),KG,300.0,350.0,325.0
2023-05-21,Banana,Per Dozen,140.0,160.0,150.0
2023-05-21,Sweet Orange,KG,150.0,180.0,165.0
2023-05-21,Mango(Dushari),KG,220.0,250.0,235.0
2023-05-21,Apple(Fuji),KG,250.0,300.0,275.0
2023-05-21,Tamarind,KG,140.0,150.0,145.0
2023-05-21,Tofu,KG,90.0,100.0,95.0
2023-05-21,Bamboo Shoot,KG,90.0,100.0,95.0
2023-05-21,Mandarin,KG,180.0,200.0,190.0
2023-05-21,Turnip A,KG,70.0,80.0,75.0
2023-05-21,Mint,KG,160.0,200.0,180.0
2023-05-21,Fennel Leaf,KG,110.0,120.0,115.0
2023-05-21,Parseley,KG,160.0,200.0,180.0
2023-05-21,Celery,KG,120.0,150.0,135.0
2023-05-21,Knolkhol,KG,70.0,80.0,75.0
2023-05-21,Lettuce,KG,70.0,80.0,75.0
2023-05-21,Red Cabbbage,KG,70.0,80.0,75.0
2023-05-21,Gundruk,KG,250.0,300.0,275.0
2023-05-21,Pineapple,1 Pc,200.0,220.0,210.0
2023-05-21,Papaya(Nepali),KG,60.0,70.0,65.0
2023-05-21,Cucumber(Hybrid),KG,40.0,50.0,45.0
2023-05-21,Fish Fresh(Mungari),KG,300.0,330.0,315.0
2023-05-21,Drumstick,KG,60.0,70.0,65.0
2023-05-21,Fish Fresh(Chhadi),KG,260.0,300.0,280.0
2023-05-21,Fish Fresh(Bachuwa),KG,260.0,300.0,280.0
2023-05-21,Fish Fresh(Rahu),KG,330.0,350.0,340.0
2023-05-21,Clive Green,KG,70.0,80.0,75.0
2023-05-21,Clive Dry,KG,80.0,90.0,85.0
2023-05-21,Garlic Dry Nepali,KG,130.0,140.0,135.0
2023-05-21,Garlic Dry Chinese,KG,240.0,260.0,250.0
2023-05-21,Coriander Green,KG,60.0,70.0,65.0
2023-05-21,Cucumber(Local),KG,110.0,120.0,115.0
2023-05-21,Garlic Green,KG,110.0,120.0,115.0
2023-05-21,Chilli Green(Akbare),KG,300.0,350.0,325.0
2023-05-21,Chilli Green(Machhe),KG,30.0,40.0,35.0
2023-05-21,Chilli Green,KG,70.0,80.0,75.0
2023-05-21,Chilli Dry,KG,450.0,480.0,465.0
2023-05-21,Ginger,KG,280.0,300.0,290.0
2023-05-21,Avocado,KG,400.0,500.0,450.0
2023-05-21,Kiwi,KG,400.0,500.0,450.0
2023-05-21,Papaya(Indian),KG,90.0,100.0,95.0
2023-05-21,Pear(Chinese),KG,300.0,320.0,310.0
2023-05-21,Jack Fruit,KG,60.0,70.0,65.0
2023-05-21,Capsicum,KG,40.0,50.0,45.0
2023-05-21,Chilli Green(Bullet),KG,100.0,120.0,110.0
2023-05-21,Sugarbeet,KG,70.0,80.0,75.0
2023-05-21,Neuro,KG,70.0,80.0,75.0
2023-05-21,Cowpea(Short),KG,50.0,60.0,55.0
2023-05-21,Cow pea(Long),KG,30.0,40.0,35.0
2023-05-21,Brinjal Round,KG,50.0,60.0,55.0
2023-05-21,Brinjal Long,KG,25.0,30.0,27.67
2023-05-21,Raddish White(Hybrid),KG,25.0,30.0,27.67
2023-05-21,Raddish White(Local),KG,20.0,25.0,22.33
2023-05-21,Cauli Local(Jyapu),KG,70.0,80.0,75.0
2023-05-21,Cauli Local,KG,60.0,70.0,65.0
2023-05-21,Cabbage(Local),KG,10.0,15.0,12.33
2023-05-21,Onion Dry (Indian),KG,35.0,37.0,36.0
2023-05-21,Potato White,KG,29.0,31.0,30.0
2023-05-21,Potato Red(Mude),KG,35.0,37.0,36.0
2023-05-21,Potato Red(Indian),KG,30.0,32.0,31.0
2023-05-21,Potato Red,KG,35.0,36.0,35.33
2023-05-21,Tomato Small(Terai),KG,30.0,40.0,35.0
2023-05-21,Tomato Small(Indian),KG,30.0,40.0,35.0
2023-05-21,Tomato Small(Tunnel),KG,40.0,50.0,45.0
2023-05-21,Tomato Small(Local),KG,25.0,30.0,27.67
2023-05-21,Tomato Big(Indian),KG,50.0,60.0,55.0
2023-05-21,Tomato Big(Nepali),KG,50.0,60.0,55.0
2023-05-21,Brocauli,KG,70.0,80.0,75.0
2023-05-21,Green Peas,KG,130.0,140.0,135.0
2023-05-21,French Bean(Local),KG,60.0,70.0,65.0
2023-05-21,Carrot(Local),KG,60.0,70.0,65.0
2023-05-21,French Bean(Rajma),KG,90.0,100.0,95.0
2023-05-21,Asparagus,KG,350.0,400.0,375.0
2023-05-21,French Bean(Hybrid),KG,60.0,70.0,65.0
2023-05-21,Mushroom(Button),KG,300.0,350.0,326.67
2023-05-21,Mushroom(Kanya),KG,150.0,180.0,163.33
2023-05-21,Onion Green,KG,70.0,80.0,75.0
2023-05-21,Fenugreek Leaf,KG,110.0,120.0,115.0
2023-05-21,Mustard Leaf,KG,40.0,50.0,45.0
2023-05-21,Spinach Leaf,KG,110.0,120.0,115.0
2023-05-21,Brd Leaf Mustard,KG,50.0,60.0,55.0
2023-05-21,Okara,KG,50.0,60.0,55.0
2023-05-21,Turnip,KG,70.0,80.0,75.0
2023-05-21,Cress Leaf,KG,110.0,120.0,115.0
2023-05-21,Bitter Gourd,KG,30.0,35.0,32.67
2023-05-21,Squash(Long),KG,30.0,40.0,35.0
2023-05-21,Pumpkin,KG,45.0,50.0,47.67
2023-05-21,Sponge Gourd,KG,70.0,80.0,75.0
2023-05-21,Smooth Gourd,KG,50.0,60.0,55.0
2023-05-21,Snake Gourd,KG,30.0,35.0,32.67
2023-05-21,Pointed Gourd(Terai),KG,80.0,90.0,85.0
2023-05-21,Pointed Gourd(Local),KG,80.0,90.0,85.0
2023-05-21,Bottle Gourd,KG,40.0,50.0,45.0
2023-05-21,Squash(Round),KG,30.0,40.0,35.0
2023-05-21,Soyabean Green,KG,110.0,120.0,115.0
2023-05-22,Banana,Per Dozen,140.0,150.0,146.67
2023-05-22,Lime,KG,180.0,200.0,190.0
2023-05-22,Pomegranate,KG,250.0,280.0,265.0
2023-05-22,Mango(Maldah),KG,220.0,250.0,240.0
2023-05-22,Sweet Orange,KG,150.0,160.0,155.0
2023-05-22,Grapes(Green),KG,200.0,220.0,213.33
2023-05-22,Grapes(Black),KG,320.0,350.0,335.0
2023-05-22,Water Melon(Green),KG,40.0,45.0,43.33
2023-05-22,Apple(Fuji),KG,250.0,300.0,275.0
2023-05-22,Mango(Dushari),KG,220.0,250.0,235.0
2023-05-22,Gundruk,KG,250.0,300.0,275.0
2023-05-22,Red Cabbbage,KG,60.0,70.0,66.67
2023-05-22,Bamboo Shoot,KG,90.0,100.0,96.67
2023-05-22,Tamarind,KG,140.0,150.0,146.67
2023-05-22,Turnip A,KG,70.0,80.0,76.67
2023-05-22,Mint,KG,160.0,200.0,180.0
2023-05-22,Fennel Leaf,KG,110.0,120.0,116.67
2023-05-22,Parseley,KG,160.0,200.0,180.0
2023-05-22,Celery,KG,120.0,150.0,140.0
2023-05-22,Knolkhol,KG,70.0,80.0,76.67
2023-05-22,Lettuce,KG,70.0,80.0,76.67
2023-05-22,Mandarin,KG,200.0,220.0,210.0
2023-05-22,Tofu,KG,110.0,120.0,116.67
2023-05-22,Pineapple,1 Pc,200.0,220.0,210.0
2023-05-22,Fish Fresh(Chhadi),KG,260.0,300.0,280.0
2023-05-22,Cucumber(Hybrid),KG,60.0,70.0,66.67
2023-05-22,Fish Fresh(Mungari),KG,300.0,320.0,310.0
2023-05-22,Fish Fresh(Bachuwa),KG,260.0,300.0,280.0
2023-05-22,Fish Fresh(Rahu),KG,300.0,350.0,332.5
2023-05-22,Clive Green,KG,80.0,90.0,86.67
2023-05-22,Clive Dry,KG,80.0,90.0,86.67
2023-05-22,Garlic Dry Nepali,KG,130.0,150.0,140.0
2023-05-22,Garlic Dry Chinese,KG,240.0,260.0,250.0
2023-05-22,Coriander Green,KG,50.0,60.0,56.67
2023-05-22,Garlic Green,KG,70.0,80.0,76.67
2023-05-22,Capsicum,KG,60.0,70.0,66.0
2023-05-22,Cucumber(Local),KG,110.0,120.0,115.0
2023-05-22,Chilli Green(Akbare),KG,200.0,250.0,225.0
2023-05-22,Chilli Green(Bullet),KG,100.0,110.0,106.67
2023-05-22,Chilli Green,KG,80.0,90.0,86.0
2023-05-22,Chilli Dry,KG,450.0,480.0,465.0
2023-05-22,Ginger,KG,260.0,300.0,280.0
2023-05-22,Avocado,KG,400.0,500.0,450.0
2023-05-22,Kiwi,KG,400.0,500.0,450.0
2023-05-22,Papaya(Indian),KG,90.0,100.0,96.67
2023-05-22,Papaya(Nepali),KG,60.0,70.0,66.67
2023-05-22,Pear(Chinese),KG,300.0,320.0,310.0
2023-05-22,Jack Fruit,KG,50.0,60.0,55.0
2023-05-22,Chilli Green(Machhe),KG,30.0,40.0,35.0
2023-05-22,Sugarbeet,KG,70.0,80.0,76.67
2023-05-22,Drumstick,KG,70.0,80.0,76.67
2023-05-22,Neuro,KG,70.0,80.0,76.67
2023-05-22,Cowpea(Short),KG,50.0,60.0,56.67
2023-05-22,Cow pea(Long),KG,30.0,40.0,35.0
2023-05-22,Brinjal Round,KG,60.0,70.0,66.67
2023-05-22,Brinjal Long,KG,30.0,40.0,35.0
2023-05-22,Raddish White(Hybrid),KG,25.0,30.0,27.5
2023-05-22,Raddish White(Local),KG,20.0,25.0,22.5
2023-05-22,Raddish Red,KG,50.0,60.0,56.67
2023-05-22,Cauli Local(Jyapu),KG,80.0,90.0,86.67
2023-05-22,Cauli Local,KG,70.0,80.0,75.0
2023-05-22,Cabbage(Local),KG,10.0,15.0,12.4
2023-05-22,Green Peas,KG,130.0,150.0,140.0
2023-05-22,Carrot(Local),KG,60.0,70.0,65.0
2023-05-22,Potato White,KG,28.0,30.0,29.33
2023-05-22,Potato Red(Mude),KG,36.0,37.0,36.5
2023-05-22,Potato Red(Indian),KG,30.0,32.0,31.0
2023-05-22,Potato Red,KG,36.0,37.0,36.5
2023-05-22,Tomato Small(Terai),KG,35.0,45.0,40.0
2023-05-22,Tomato Small(Indian),KG,30.0,35.0,32.5
2023-05-22,Tomato Small(Tunnel),KG,45.0,55.0,50.0
2023-05-22,Tomato Small(Local),KG,30.0,40.0,35.0
2023-05-22,Tomato Big(Indian),KG,50.0,60.0,56.67
2023-05-22,Tomato Big(Nepali),KG,50.0,60.0,55.0
2023-05-22,Onion Dry (Indian),KG,34.0,35.0,34.67
2023-05-22,French Bean(Local),KG,50.0,60.0,56.67
2023-05-22,Brocauli,KG,70.0,80.0,75.0
2023-05-22,French Bean(Rajma),KG,90.0,100.0,96.67
2023-05-22,Asparagus,KG,250.0,300.0,283.33
2023-05-22,Mushroom(Button),KG,280.0,320.0,300.0
2023-05-22,Mushroom(Kanya),KG,120.0,140.0,130.0
2023-05-22,Onion Green,KG,70.0,80.0,76.67
2023-05-22,Fenugreek Leaf,KG,110.0,120.0,116.67
2023-05-22,Mustard Leaf,KG,40.0,50.0,46.67
2023-05-22,French Bean(Hybrid),KG,60.0,70.0,66.67
2023-05-22,Spinach Leaf,KG,110.0,120.0,116.67
2023-05-22,Brd Leaf Mustard,KG,40.0,50.0,46.67
2023-05-22,Barela,KG,100.0,110.0,105.0
2023-05-22,Okara,KG,50.0,60.0,55.0
2023-05-22,Cress Leaf,KG,110.0,120.0,116.67
2023-05-22,Squash(Round),KG,30.0,40.0,35.0
2023-05-22,Turnip,KG,70.0,80.0,76.67
2023-05-22,Bitter Gourd,KG,40.0,50.0,45.0
2023-05-22,Bottle Gourd,KG,40.0,50.0,45.0
2023-05-22,Pointed Gourd(Local),KG,90.0,100.0,95.0
2023-05-22,Pointed Gourd(Terai),KG,90.0,100.0,96.67
2023-05-22,Soyabean Green,KG,110.0,120.0,116.67
2023-05-22,Smooth Gourd,KG,40.0,50.0,45.0
2023-05-22,Sponge Gourd,KG,50.0,60.0,56.67
2023-05-22,Pumpkin,KG,45.0,50.0,47.5
2023-05-22,Squash(Long),KG,30.0,40.0,35.0
2023-05-22,Snake Gourd,KG,40.0,50.0,46.67
2023-05-23,Sweet Orange,KG,150.0,160.0,155.0
2023-05-23,Water Melon(Green),KG,40.0,45.0,42.5
2023-05-23,Grapes(Black),KG,320.0,350.0,335.0
2023-05-23,Grapes(Green),KG,200.0,250.0,225.0
2023-05-23,Mango(Dushari),KG,220.0,250.0,240.0
2023-05-23,Mango(Maldah),KG,220.0,250.0,240.0
2023-05-23,Pomegranate,KG,250.0,280.0,265.0
2023-05-23,Lime,KG,160.0,200.0,180.0
2023-05-23,Banana,Per Dozen,150.0,160.0,156.67
2023-05-23,Apple(Fuji),KG,250.0,300.0,275.0
2023-05-23,Red Cabbbage,KG,70.0,80.0,76.67
2023-05-23,Tofu,KG,110.0,120.0,116.67
2023-05-23,Bamboo Shoot,KG,90.0,100.0,96.67
2023-05-23,Tamarind,KG,150.0,160.0,156.67
2023-05-23,Turnip A,KG,70.0,80.0,76.67
2023-05-23,Mint,KG,180.0,200.0,190.0
2023-05-23,Fennel Leaf,KG,110.0,120.0,115.0
2023-05-23,Parseley,KG,180.0,200.0,190.0
2023-05-23,Celery,KG,120.0,150.0,135.0
2023-05-23,Knolkhol,KG,70.0,80.0,76.67
2023-05-23,Lettuce,KG,70.0,80.0,76.67
2023-05-23,Mandarin,KG,200.0,220.0,210.0
2023-05-23,Gundruk,KG,250.0,300.0,283.33
2023-05-23,Pineapple,1 Pc,200.0,220.0,210.0
2023-05-23,Chilli Green(Bullet),KG,110.0,120.0,116.67
2023-05-23,Cucumber(Hybrid),KG,50.0,60.0,55.0
2023-05-23,Drumstick,KG,60.0,70.0,66.67
2023-05-23,Fish Fresh(Chhadi),KG,250.0,280.0,263.33
2023-05-23,Fish Fresh(Bachuwa),KG,260.0,280.0,273.33
2023-05-23,Fish Fresh(Rahu),KG,330.0,350.0,343.33
2023-05-23,Clive Green,KG,80.0,90.0,85.0
2023-05-23,Clive Dry,KG,100.0,110.0,105.0
2023-05-23,Garlic Dry Nepali,KG,120.0,130.0,126.67
2023-05-23,Garlic Dry Chinese,KG,240.0,260.0,250.0
2023-05-23,Coriander Green,KG,50.0,60.0,55.0
2023-05-23,Garlic Green,KG,110.0,120.0,115.0
2023-05-23,Capsicum,KG,70.0,80.0,75.0
2023-05-23,Chilli Green(Akbare),KG,250.0,300.0,275.0
2023-05-23,Chilli Green(Machhe),KG,50.0,60.0,55.0
2023-05-23,Chilli Green,KG,80.0,90.0,86.67
2023-05-23,Chilli Dry,KG,450.0,480.0,465.0
2023-05-23,Ginger,KG,260.0,280.0,270.0
2023-05-23,Avocado,KG,400.0,500.0,450.0
2023-05-23,Kiwi,KG,400.0,500.0,450.0
2023-05-23,Litchi(Local),KG,150.0,180.0,165.0
2023-05-23,Papaya(Indian),KG,90.0,100.0,96.67
2023-05-23,Papaya(Nepali),KG,60.0,70.0,66.67
2023-05-23,Pear(Chinese),KG,300.0,320.0,310.0
2023-05-23,Jack Fruit,KG,40.0,50.0,45.0
2023-05-23,Cucumber(Local),KG,80.0,90.0,86.0
2023-05-23,Fish Fresh(Mungari),KG,300.0,320.0,310.0
2023-05-23,Sugarbeet,KG,70.0,80.0,76.67
2023-05-23,Neuro,KG,70.0,80.0,76.67
2023-05-23,Green Peas,KG,170.0,180.0,176.67
2023-05-23,Cow pea(Long),KG,30.0,40.0,35.0
2023-05-23,Brinjal Round,KG,60.0,70.0,65.0
2023-05-23,Brinjal Long,KG,35.0,40.0,37.5
2023-05-23,Raddish White(Hybrid),KG,25.0,30.0,28.33
2023-05-23,Raddish White(Local),KG,20.0,25.0,22.5
2023-05-23,Raddish Red,KG,50.0,60.0,56.67
2023-05-23,Cauli Local(Jyapu),KG,80.0,90.0,85.0
2023-05-23,Cauli Local,KG,70.0,80.0,76.0
2023-05-23,Carrot(Local),KG,70.0,80.0,76.67
2023-05-23,French Bean(Local),KG,40.0,50.0,45.0
2023-05-23,Onion Dry (Indian),KG,35.0,36.0,35.5
2023-05-23,Potato Red(Mude),KG,36.0,38.0,37.0
2023-05-23,Potato Red(Indian),KG,30.0,32.0,31.0
2023-05-23,Potato Red,KG,39.0,40.0,39.5
2023-05-23,Tomato Small(Terai),KG,30.0,40.0,35.0
2023-05-23,Tomato Small(Indian),KG,30.0,40.0,35.0
2023-05-23,Tomato Small(Tunnel),KG,48.0,58.0,53.0
2023-05-23,Tomato Small(Local),KG,30.0,40.0,35.0
2023-05-23,Tomato Big(Indian),KG,50.0,60.0,55.0
2023-05-23,Tomato Big(Nepali),KG,40.0,50.0,45.0
2023-05-23,Brocauli,KG,70.0,80.0,75.0
2023-05-23,Potato White,KG,29.0,30.0,29.67
2023-05-23,French Bean(Hybrid),KG,50.0,60.0,55.0
2023-05-23,Cabbage(Local),KG,10.0,15.0,11.8
2023-05-23,Soyabean Green,KG,110.0,120.0,116.67
2023-05-23,Asparagus,KG,200.0,300.0,262.5
2023-05-23,French Bean(Rajma),KG,90.0,100.0,96.67
2023-05-23,Mushroom(Button),KG,280.0,320.0,300.0
2023-05-23,Mushroom(Kanya),KG,120.0,140.0,130.0
2023-05-23,Onion Green,KG,70.0,80.0,76.67
2023-05-23,Fenugreek Leaf,KG,110.0,120.0,116.67
2023-05-23,Mustard Leaf,KG,40.0,50.0,46.67
2023-05-23,Spinach Leaf,KG,110.0,120.0,116.67
2023-05-23,Brd Leaf Mustard,KG,40.0,50.0,45.0
2023-05-23,Barela,KG,120.0,130.0,125.0
2023-05-23,Okara,KG,60.0,70.0,66.0
2023-05-23,Cress Leaf,KG,110.0,120.0,116.67
2023-05-23,Squash(Round),KG,30.0,40.0,35.0
2023-05-23,Bitter Gourd,KG,30.0,40.0,35.0
2023-05-23,Turnip,KG,70.0,80.0,76.67
2023-05-23,Pointed Gourd(Local),KG,80.0,90.0,85.0
2023-05-23,Pointed Gourd(Terai),KG,70.0,80.0,76.67
2023-05-23,Snake Gourd,KG,40.0,50.0,45.0
2023-05-23,Bottle Gourd,KG,40.0,50.0,45.0
2023-05-23,Sponge Gourd,KG,50.0,60.0,56.67
2023-05-23,Pumpkin,KG,40.0,50.0,46.25
2023-05-23,Squash(Long),KG,30.0,40.0,35.0
2023-05-23,Smooth Gourd,KG,50.0,60.0,55.0
2023-05-24,Banana,Per Dozen,150.0,160.0,156.67
2023-05-24,Mandarin,KG,200.0,220.0,210.0
2023-05-24,Sweet Orange,KG,150.0,160.0,156.67
2023-05-24,Water Melon(Green),KG,40.0,45.0,43.33
2023-05-24,Grapes(Black),KG,300.0,350.0,325.0
2023-05-24,Grapes(Green),KG,200.0,250.0,225.0
2023-05-24,Mango(Dushari),KG,200.0,220.0,210.0
2023-05-24,Mango(Maldah),KG,200.0,220.0,210.0
2023-05-24,Pomegranate,KG,250.0,280.0,270.0
2023-05-24,Lime,KG,180.0,200.0,190.0
2023-05-24,Apple(Fuji),KG,250.0,300.0,275.0
2023-05-24,Lettuce,KG,70.0,80.0,76.67
2023-05-24,Tofu,KG,110.0,120.0,116.67
2023-05-24,Bamboo Shoot,KG,90.0,100.0,96.67
2023-05-24,Tamarind,KG,140.0,150.0,146.67
2023-05-24,Turnip A,KG,70.0,80.0,76.67
2023-05-24,Mint,KG,180.0,200.0,190.0
2023-05-24,Fennel Leaf,KG,110.0,120.0,115.0
2023-05-24,Parseley,KG,180.0,200.0,190.0
2023-05-24,Celery,KG,120.0,150.0,140.0
2023-05-24,Knolkhol,KG,70.0,80.0,76.67
2023-05-24,Pineapple,1 Pc,200.0,220.0,210.0
2023-05-24,Gundruk,KG,250.0,300.0,275.0
2023-05-24,Cucumber(Local),KG,80.0,90.0,87.5
2023-05-24,Fish Fresh(Mungari),KG,300.0,330.0,315.0
2023-05-24,Jack Fruit,KG,40.0,50.0,45.0
2023-05-24,Red Cabbbage,KG,70.0,80.0,76.67
2023-05-24,Fish Fresh(Chhadi),KG,250.0,280.0,265.0
2023-05-24,Fish Fresh(Bachuwa),KG,260.0,300.0,280.0
2023-05-24,Fish Fresh(Rahu),KG,330.0,350.0,340.0
2023-05-24,Clive Green,KG,80.0,90.0,86.67
2023-05-24,Clive Dry,KG,90.0,100.0,95.0
2023-05-24,Garlic Dry Nepali,KG,120.0,130.0,126.67
2023-05-24,Garlic Dry Chinese,KG,240.0,260.0,250.0
2023-05-24,Coriander Green,KG,70.0,80.0,76.67
2023-05-24,Garlic Green,KG,110.0,120.0,115.0
2023-05-24,Capsicum,KG,70.0,80.0,76.67
2023-05-24,Chilli Green(Akbare),KG,250.0,300.0,275.0
2023-05-24,Chilli Green(Machhe),KG,50.0,60.0,55.0
2023-05-24,Chilli Green(Bullet),KG,110.0,120.0,116.67
2023-05-24,Chilli Green,KG,70.0,80.0,75.0
2023-05-24,Chilli Dry,KG,450.0,480.0,465.0
2023-05-24,Ginger,KG,250.0,280.0,262.5
2023-05-24,Avocado,KG,400.0,500.0,450.0
2023-05-24,Kiwi,KG,400.0,500.0,450.0
2023-05-24,Litchi(Local),KG,150.0,200.0,175.0
2023-05-24,Papaya(Indian),KG,90.0,100.0,96.67
2023-05-24,Papaya(Nepali),KG,60.0,70.0,66.67
2023-05-24,Pear(Chinese),KG,280.0,300.0,290.0
2023-05-24,Cucumber(Hybrid),KG,50.0,60.0,55.0
2023-05-24,Drumstick,KG,60.0,70.0,65.0
2023-05-24,Cauli Local,KG,70.0,80.0,75.0
2023-05-24,Brocauli,KG,70.0,80.0,75.0
2023-05-24,Green Peas,KG,180.0,200.0,190.0
2023-05-24,Cowpea(Short),KG,50.0,60.0,56.67
2023-05-24,Cow pea(Long),KG,30.0,40.0,35.0
2023-05-24,Brinjal Round,KG,50.0,60.0,55.0
2023-05-24,Brinjal Long,KG,30.0,40.0,35.0
2023-05-24,Raddish White(Hybrid),KG,25.0,30.0,27.5
2023-05-24,Raddish White(Local),KG,20.0,25.0,22.5
2023-05-24,Raddish Red,KG,50.0,60.0,56.67
2023-05-24,Cauli Local(Jyapu),KG,80.0,90.0,86.67
2023-05-24,Sugarbeet,KG,70.0,80.0,76.67
2023-05-24,French Bean(Local),KG,50.0,60.0,56.0
2023-05-24,Cabbage(Local),KG,10.0,15.0,11.8
2023-05-24,Onion Dry (Indian),KG,35.0,36.0,35.5
2023-05-24,Potato White,KG,30.0,32.0,31.0
2023-05-24,Potato Red(Mude),KG,40.0,42.0,41.0
2023-05-24,Potato Red(Indian),KG,30.0,32.0,31.0
2023-05-24,Potato Red,KG,40.0,42.0,41.2
2023-05-24,Tomato Small(Terai),KG,40.0,50.0,45.0
2023-05-24,Tomato Small(Indian),KG,30.0,40.0,35.0
2023-05-24,Tomato Small(Tunnel),KG,45.0,55.0,50.0
2023-05-24,Tomato Small(Local),KG,30.0,40.0,35.0
2023-05-24,Tomato Big(Indian),KG,50.0,60.0,56.67
2023-05-24,Carrot(Local),KG,70.0,80.0,75.0
2023-05-24,French Bean(Hybrid),KG,60.0,70.0,65.0
2023-05-24,Tomato Big(Nepali),KG,40.0,50.0,45.0
2023-05-24,Soyabean Green,KG,110.0,120.0,116.67
2023-05-24,Neuro,KG,70.0,80.0,76.67
2023-05-24,Asparagus,KG,250.0,300.0,275.0
2023-05-24,Mushroom(Button),KG,280.0,320.0,300.0
2023-05-24,Mushroom(Kanya),KG,110.0,130.0,120.0
2023-05-24,Onion Green,KG,70.0,80.0,76.67
2023-05-24,Fenugreek Leaf,KG,110.0,120.0,116.67
2023-05-24,French Bean(Rajma),KG,80.0,90.0,86.67
2023-05-24,Cress Leaf,KG,110.0,120.0,116.67
2023-05-24,Spinach Leaf,KG,110.0,120.0,116.67
2023-05-24,Brd Leaf Mustard,KG,40.0,50.0,45.0
2023-05-24,Barela,KG,100.0,110.0,106.67
2023-05-24,Mustard Leaf,KG,40.0,50.0,46.67
2023-05-24,Turnip,KG,70.0,80.0,76.67
2023-05-24,Okara,KG,60.0,70.0,65.0
2023-05-24,Bottle Gourd,KG,40.0,50.0,45.0
2023-05-24,Pointed Gourd(Local),KG,80.0,90.0,85.0
2023-05-24,Pointed Gourd(Terai),KG,70.0,80.0,76.67
2023-05-24,Snake Gourd,KG,30.0,40.0,35.0
2023-05-24,Bitter Gourd,KG,30.0,40.0,36.0
2023-05-24,Sponge Gourd,KG,50.0,60.0,56.67
