crop,year,month,avg_price,min_price,max_price,cv,yoy_change,annual_avg,sell_score
Tomato,2024,7,93.31594594594594,60.0,125.0,23.09,5.4,77.80705326077594,100.0
Tomato,2024,8,79.80085106382978,53.75,102.5,15.76,-49.6,77.80705326077594,94.5
Tomato,2024,9,70.4054054054054,55.0,110.0,24.91,25.2,77.80705326077594,79.2
Tomato,2024,10,132.94354838709677,95.0,150.0,10.73,202.8,77.80705326077594,100.0
Tomato,2024,11,93.23275862068965,85.0,98.75,4.29,31.3,77.80705326077594,100.0
Tomato,2024,12,92.25806451612904,85.0,95.0,4.81,30.4,77.80705326077594,100.0
Tomato,2025,1,69.48275862068965,65.0,85.0,11.27,24.7,66.212803989796,99.0
Tomato,2025,2,54.0,45.0,65.0,10.94,-19.4,66.212803989796,77.1
Tomato,2025,3,37.13947368421052,17.67,55.0,29.98,-43.4,66.212803989796,47.7
Tomato,2025,4,41.964285714285715,35.0,55.0,18.13,-37.2,66.212803989796,57.6
Tomato,2025,5,51.81195652173913,35.0,65.0,23.15,-8.6,66.212803989796,69.2
Tomato,2025,6,74.50727272727272,50.0,105.5,18.71,24.4,66.212803989796,100.0
Tomato,2025,7,62.440303030303035,55.0,70.0,8.63,-33.1,66.212803989796,90.2
Tomato,2025,8,69.5,54.25,86.25,16.84,-12.9,66.212803989796,96.1
Tomato,2025,9,73.0,67.0,75.0,5.48,3.7,66.212803989796,100.0
Tomato,2025,10,64.87847826086956,47.25,75.0,14.99,-51.2,66.212803989796,90.6
Tomato,2025,11,96.5109375,65.0,130.0,19.07,3.5,66.212803989796,100.0
Tomato,2025,12,99.31818181818181,72.5,115.0,12.2,7.7,66.212803989796,100.0
Tomato,2026,1,100.13372093023256,75.0,122.5,13.46,44.1,75.4446152265913,100.0
Tomato,2026,2,66.63461538461539,60.0,75.0,6.25,23.4,75.4446152265913,85.6
Tomato,2026,3,71.33620689655173,65.0,75.0,6.42,92.1,75.4446152265913,91.5
Tomato,2026,4,75.64814814814815,65.0,105.0,17.11,80.3,75.4446152265913,91.7
Tomato,2026,5,76.34,55.0,90.0,15.0,47.3,75.4446152265913,93.6
Tomato,2026,6,62.575,53.75,75.0,12.97,-16.0,75.4446152265913,77.6
Tomato Small,2023,5,36.49684210526316,14.4,59.0,25.28,,41.818286118006824,76.2
Tomato Small,2023,6,16.108367346938778,5.8,35.0,50.29,,41.818286118006824,28.8
Tomato Small,2023,7,41.51629032258065,12.33,89.0,42.41,,41.818286118006824,78.2
Tomato Small,2023,8,83.07413793103449,50.0,114.6,20.06,,41.818286118006824,100.0
Tomato Small,2023,9,56.832337662337665,32.5,99.0,25.05,,41.818286118006824,100.0
Tomato Small,2023,10,45.57977777777778,27.0,78.0,26.78,,41.818286118006824,94.4
Tomato Small,2023,11,33.95957746478874,17.5,55.0,27.63,,41.818286118006824,70.0
Tomato Small,2023,12,20.978958333333335,12.33,34.0,25.84,,41.818286118006824,43.7
Tomato Small,2024,1,24.39428571428571,12.33,50.0,31.58,,48.04222226366603,42.8
Tomato Small,2024,2,32.616547619047616,17.5,55.0,29.97,,48.04222226366603,57.7
Tomato Small,2024,3,47.76742574257426,22.33,85.0,39.06,,48.04222226366603,80.0
Tomato Small,2024,4,47.35962264150943,22.5,95.0,38.32,,48.04222226366603,79.7
Tomato Small,2024,5,35.723173076923075,17.33,75.0,29.74,-2.1,48.04222226366603,63.3
Tomato Small,2024,6,21.710151515151512,10.0,37.8,32.65,34.8,48.04222226366603,37.8
Tomato Small,2024,7,35.227833333333336,14.2,72.0,43.05,-15.1,48.04222226366603,57.5
Tomato Small,2024,8,37.43611940298507,14.0,66.0,37.23,-54.9,48.04222226366603,63.4
Tomato Small,2024,9,36.279016393442625,22.33,90.0,38.53,-36.2,48.04222226366603,61.0
Tomato Small,2024,10,103.60589743589743,55.0,135.75,18.49,127.3,48.04222226366603,100.0
Tomato Small,2024,11,79.52907216494845,40.0,122.5,20.11,134.2,48.04222226366603,100.0
Tomato Small,2024,12,74.8575221238938,27.5,125.0,26.71,256.8,48.04222226366603,100.0
Tomato Small,2025,1,29.351325301204817,17.67,45.0,20.53,20.3,41.31172130205429,63.8
Tomato Small,2025,2,22.086969696969696,17.67,32.67,18.66,-32.3,41.31172130205429,48.5
Tomato Small,2025,3,18.88975,12.33,25.0,14.49,-60.5,41.31172130205429,42.4
Tomato Small,2025,4,21.15607142857143,15.0,35.0,15.34,-55.3,41.31172130205429,47.3
Tomato Small,2025,5,51.02943820224719,22.33,85.0,27.82,42.8,41.31172130205429,100.0
Tomato Small,2025,6,45.022571428571425,25.0,88.4,32.61,107.4,41.31172130205429,91.2
Tomato Small,2025,7,34.3206779661017,21.67,53.6,25.35,-2.6,41.31172130205429,72.5
Tomato Small,2025,8,30.6265,16.75,44.67,22.37,-18.2,41.31172130205429,65.8
Tomato Small,2025,9,36.416,20.0,50.25,34.26,0.4,41.31172130205429,73.0
Tomato Small,2025,10,38.38357142857143,18.0,87.6,33.05,-63.0,41.31172130205429,77.6
Tomato Small,2025,11,86.465625,29.0,133.0,31.43,8.7,41.31172130205429,100.0
Tomato Small,2025,12,81.99215517241379,42.67,117.5,18.21,9.5,41.31172130205429,100.0
Tomato Small,2026,1,72.0872268907563,22.5,122.5,35.93,145.6,45.808424201473905,100.0
Tomato Small,2026,2,36.99091836734694,22.75,55.0,21.14,67.5,45.808424201473905,72.2
Tomato Small,2026,3,42.60279069767442,25.0,65.83,25.94,125.5,45.808424201473905,80.9
Tomato Small,2026,4,39.758717948717944,22.5,65.0,29.83,87.9,45.808424201473905,73.8
Tomato Small,2026,5,53.24739130434783,19.5,84.28,28.76,4.3,45.808424201473905,99.5
Tomato Small,2026,6,30.1635,14.25,40.6,26.01,-33.0,45.808424201473905,57.3
